,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6551,1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.499824696623941,-0.38829148371584454,0
6552,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,0.29642567978616796,-0.9592844144580451,0
6553,0,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1.1745925304755547,-0.7553583677644021,1
6554,1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0.33301596523155935,-0.7145731584256735,1
6555,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,-1.4915087226590795,-1.1224252518129596,0
6556,1,0,1,0,1,2,1,2,2,0,0,2,2,0,1,2,1.3741759056322336,1.161546471155843,0
6557,1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1.7184572277775043,1.5286133552044003,0
6558,1,0,0,0,1,2,1,2,0,0,0,2,2,0,1,2,1.1579605825458315,-0.7145731584256735,0
6559,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.5031510862098856,-1.0000696237967737,0
6560,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.509803865381775,-1.0000696237967737,0
6561,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,-1.1888072703381165,-1.1632104611516882,0
6562,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,3,-0.32893556237142546,0.060345819010170214,0
6563,1,0,1,0,1,2,0,2,2,2,2,2,2,2,1,1,0.8619119093967579,1.4470429365269433,0
6564,0,0,1,1,0,1,0,0,2,2,2,0,2,1,0,0,-0.4619911458092113,0.508983121736185,0
6565,0,1,0,0,1,2,1,0,0,2,0,2,0,0,1,2,0.8386271822951452,-0.9592844144580451,0
6566,0,0,0,0,1,2,0,2,0,0,2,0,0,0,1,3,-0.19421678414066737,-0.42907669305457313,0
6567,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4831927486942178,-1.2447808798291453,0
6568,1,0,1,0,1,2,0,0,2,2,2,2,0,2,0,0,0.2681513683056386,1.5286133552044003,0
6569,0,0,0,1,1,2,0,2,0,2,2,0,2,1,0,1,0.28810970582130635,-0.9184992051193165,0
6570,1,0,0,0,1,2,0,2,0,2,2,2,2,2,0,1,0.6456965863103559,1.6101837738818576,0
6571,0,0,1,1,1,0,0,0,2,2,0,2,2,1,0,1,0.4361340423958432,0.6721239590910995,0
6572,0,1,0,0,1,2,0,0,2,0,2,2,0,1,0,3,0.23987705682510888,0.8760500057847425,0
6573,0,0,0,0,1,2,1,2,2,2,0,2,2,2,1,1,1.392471048354929,1.569398564543129,0
6574,0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,-1.5181198393466364,-0.42907669305457313,0
6575,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.4748767747293563,0.7129091684298281,0
6576,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.4931719174520517,0.42741270305872775,0
6577,0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,-1.3384948017056257,0.508983121736185,0
6578,1,1,0,0,1,2,1,2,2,0,0,2,2,0,1,0,1.284363386811728,1.2839020991720287,0
6579,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,-1.3651059183931828,-0.38829148371584454,0
6580,0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,-1.3002413214672623,1.4470429365269433,0
6581,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0.1982971870008008,-1.285566089167874,1
6582,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.1633700963483821,-1.2447808798291453,1
6583,1,0,0,0,1,0,0,0,0,0,2,2,0,1,0,1,-0.1809112257968886,-0.2659358556996587,0
6584,1,0,1,0,0,1,0,0,0,2,2,2,2,0,1,0,-0.34390431550817646,0.9168352151234711,1
6585,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,-1.4915087226590795,-0.7553583677644021,0
6586,1,0,1,0,1,0,0,2,0,2,2,2,2,2,1,2,0.5874847685563245,1.569398564543129,0
6587,1,0,0,0,1,2,0,2,2,2,2,2,0,1,0,2,0.5442417039390443,1.2839020991720287,0
6588,0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,1,0.19497079741485634,-1.0408548331355023,1
6589,0,0,0,0,1,0,0,2,2,2,2,2,0,2,1,1,0.3130576277158912,0.9984056338009283,0
6590,0,0,1,0,1,2,1,0,2,2,0,2,0,0,0,2,0.9716827657329311,-0.7961435771031307,1
6591,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,-1.170512127615421,-1.2039956704904167,1
6592,1,1,1,0,1,2,1,0,2,2,2,2,2,2,0,1,1.4905995411402961,1.6101837738818576,0
6593,0,0,1,1,1,2,1,0,2,2,0,2,0,0,1,1,1.0465265314166856,0.3050570750425419,0
6594,1,0,1,0,1,2,0,0,0,0,2,2,0,0,1,1,0.056925629598153324,-0.7553583677644021,0
6595,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,-0.6782064688956133,-1.2447808798291453,0
6596,1,1,0,0,1,2,1,0,2,2,2,2,2,1,0,1,1.530516216171632,1.365472517849486,1
6597,0,0,1,0,1,2,1,0,0,2,2,2,2,0,1,2,1.3342592306008978,0.22348665636508466,1
6598,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,-1.3168732693969856,-1.285566089167874,1
6599,1,0,0,0,1,0,0,0,2,0,2,0,0,1,1,1,-0.3239459779925085,-0.42907669305457313,1
6601,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,3,0.5059882237006805,-1.1224252518129596,0
6602,1,0,1,1,1,2,0,2,0,0,2,2,0,1,0,0,0.13842217445379726,-0.14358022768347287,0
6603,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,0.16669648593432704,-1.285566089167874,1
6604,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4798663591082732,-1.2039956704904167,0
6605,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.5031510862098856,1.569398564543129,0
6606,1,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,-0.4919286520827131,-0.9592844144580451,0
6607,1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1.2145092055068907,0.42741270305872775,1
6608,0,0,0,0,1,2,0,2,2,2,0,2,2,1,1,1,0.6174222748298265,0.6313387497523708,0
6609,1,0,0,0,1,2,1,2,2,0,0,0,0,0,1,1,0.7238667415800553,-0.2659358556996587,0
6610,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,-1.4881823330731347,-0.9592844144580451,0
6611,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0.5292729508022932,-1.285566089167874,1
6612,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.5131302549677197,0.5497683310749136,0
6613,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,-0.09442509656232799,-1.2447808798291453,1
6614,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.3845750038137013,-1.285566089167874,1
6615,1,0,1,1,0,1,0,2,0,2,2,2,2,2,1,0,-0.16095288828122092,1.2839020991720287,0
6616,0,1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,0.8785438573264811,-0.8369287864418593,1
6617,1,1,1,0,1,0,1,0,0,2,0,2,2,0,1,2,1.0265681939010178,-1.081640042474231,1
6618,0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.4815295539012454,1.0799760524783857,0
6619,0,0,0,0,1,0,1,0,2,0,0,2,2,1,1,3,0.9700195709399588,-1.0408548331355023,0
6620,0,1,1,0,1,2,0,2,2,2,0,2,2,2,1,1,0.6390438071384664,1.6101837738818576,0
6621,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0.461081964290428,-0.6737879490869448,0
6622,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,1,-0.31064041964873,-0.3067210650383873,0
6623,0,0,1,0,1,2,0,2,2,0,2,0,0,0,0,2,-0.07446675904666006,0.060345819010170214,1
6624,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.3197104068877806,-1.285566089167874,1
6625,0,0,1,1,1,2,1,0,2,2,0,2,2,0,1,1,1.2377939326085028,-0.9184992051193165,1
6626,1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.489845527866107,-0.34750627437711595,0
6627,0,0,1,1,1,2,0,2,2,0,0,2,0,1,0,2,0.18000204427810534,-0.9184992051193165,0
6628,1,0,1,0,1,0,0,2,2,0,0,0,0,1,1,1,-0.37384182178167824,1.487828145865672,0
6629,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-1.4682239955574667,0.9984056338009283,0
6630,1,0,1,1,1,0,1,0,2,2,2,2,2,1,1,0,1.2810369972257836,0.7129091684298281,0
6631,1,0,1,1,0,1,0,2,0,2,2,2,0,1,0,3,-0.4686439249811007,-0.18436543702220148,0
6632,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,-0.49026545728974086,-0.6737879490869448,1
6633,1,0,0,0,1,0,0,2,2,0,2,2,2,0,1,3,0.46939793825528964,-0.3067210650383873,0
6634,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0.323036796473725,-1.2039956704904167,0
6635,1,0,1,0,1,2,1,0,0,0,0,2,2,1,1,0,1.0515161157956028,1.161546471155843,0
6636,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.489845527866107,-1.2447808798291453,0
6637,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.5131302549677197,0.7536943777685566,0
6638,0,0,1,1,1,0,0,2,0,2,0,2,2,2,0,1,0.4211652892590922,1.569398564543129,0
6639,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4915087226590795,-0.5106471117320305,0
6640,1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,-1.4981615018309686,-1.081640042474231,0
6641,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4865191382801624,-1.081640042474231,0
6642,0,0,0,0,1,2,0,2,2,0,2,0,0,0,0,3,0.0851999410786831,-0.14358022768347287,0
6643,1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,-1.5414045664482492,0.14191623768762746,0
6644,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,-1.1688489328224487,-0.18436543702220148,0
6645,0,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,0.7188771572011381,-1.0408548331355023,1
6646,0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,-1.3534635548423763,1.2431168898333003,0
6647,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,-1.3750850871510167,0.6313387497523708,0
6648,0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,-1.4782031643153006,0.6721239590910995,0
6649,1,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0.5508944831109336,-0.22515064636093007,1
6650,1,0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,0.9118077531859275,1.6101837738818576,0
6651,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0.14174856403974218,-1.285566089167874,1
6652,0,0,1,1,0,1,0,0,2,0,2,2,2,2,0,1,-0.37384182178167824,1.6101837738818576,0
6653,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,1,-0.8395363638139287,0.5905535404136423,0
6654,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,-0.3405779259222318,-1.285566089167874,0
6655,0,0,0,0,1,2,1,0,2,2,0,2,2,1,1,0,1.3276064514290082,0.14191623768762746,0
6656,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,-1.1838176859591996,0.42741270305872775,0
6657,0,1,1,0,1,2,0,0,2,2,2,2,2,0,0,2,0.6307278331736048,-0.22515064636093007,0
6658,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0.48769308097798514,-0.9592844144580451,1
6659,0,0,0,0,1,2,1,0,0,2,2,2,2,0,1,2,1.289352971190645,0.22348665636508466,0
6660,0,1,0,0,1,2,1,2,0,0,0,2,2,0,1,2,1.136339050237191,0.10113102834889882,0
6661,0,0,1,0,1,0,1,0,2,0,2,2,2,2,1,3,1.1696029460966375,1.0799760524783857,0
6662,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.4815295539012454,-0.22515064636093007,0
6663,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.6965016116183088,-1.2447808798291453,0
6664,1,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,-1.3767482819439891,-1.0408548331355023,0
6665,0,0,0,0,1,2,0,0,2,0,2,0,2,1,1,3,0.1933076026218841,0.14191623768762746,0
6666,0,0,1,1,1,2,1,2,2,0,0,2,0,0,1,0,0.9783355449048204,0.3458422843812705,0
6667,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,-1.1888072703381165,-0.7961435771031307,0
6668,1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.4648976059715222,-0.551432321070759,0
6669,0,0,1,0,0,1,0,2,2,0,2,0,0,2,0,0,-0.9044009607398492,1.1207612618171143,0
6670,0,0,0,1,1,0,1,0,2,2,2,2,0,2,1,3,1.0182522199361563,0.6313387497523708,1
6671,1,1,0,0,1,2,1,0,0,2,0,2,0,0,0,2,0.8702278833616195,-1.2039956704904167,1
6672,1,0,1,0,1,2,1,0,2,0,2,2,0,2,1,3,0.9167973375648447,1.487828145865672,0
6673,1,0,0,0,0,1,0,0,0,2,2,0,2,1,0,2,-0.6898488324464196,0.42741270305872775,0
6674,0,0,0,1,0,1,0,2,0,0,2,0,0,1,1,3,-0.959286388907936,-0.877713995780588,0
6675,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,-0.48693906770379614,0.508983121736185,0
6676,1,0,1,0,1,2,1,0,2,2,2,2,2,2,1,1,1.4922627359332683,1.6101837738818576,0
6677,0,1,1,0,1,2,1,0,0,2,0,0,0,0,0,2,0.476050717427179,-1.2447808798291453,1
6678,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-1.4831927486942178,-0.8369287864418593,0
6679,0,0,1,1,1,2,1,0,2,2,2,2,2,1,1,1,1.578748865167829,1.4062577271882146,0
6680,1,0,1,0,1,2,1,0,0,2,2,2,0,2,0,3,0.9783355449048204,0.18270144702635607,0
6681,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,-0.789640520024759,0.2642718657038133,0
6682,0,0,0,0,1,2,0,2,0,2,2,0,2,0,1,0,0.32469999126669774,0.3458422843812705,0
6683,0,0,0,0,0,1,0,0,0,2,0,2,2,0,1,2,-0.5534668594226891,-0.3067210650383873,0
6684,1,0,1,1,1,2,0,2,2,0,2,0,2,2,1,1,0.3745958350558674,-1.0000696237967737,0
6685,0,0,1,1,1,2,0,2,2,2,2,0,0,2,0,3,0.2066131609656624,1.569398564543129,0
6686,1,0,0,0,1,2,1,0,2,2,0,0,2,0,0,2,1.053179310588575,-1.1224252518129596,0
6687,0,0,0,0,1,2,0,2,0,2,0,2,2,1,1,1,0.4793771070131235,-0.10279501834474424,0
6688,1,0,0,0,1,0,1,0,2,0,2,0,2,1,1,1,0.821995234365422,0.3050570750425419,0
6689,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,-1.4765399695223285,0.8760500057847425,0
6690,1,0,1,0,1,2,1,0,2,2,0,2,2,2,1,0,1.377502295218178,1.6101837738818576,0
6691,1,0,1,1,1,0,1,0,2,2,0,2,2,1,0,0,1.1795821148544714,-0.18436543702220148,0
6692,1,0,1,1,1,0,1,0,0,0,2,0,2,0,1,2,0.6889396509276361,-0.5922175304094877,0
6693,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,-0.6532585470010285,-1.2447808798291453,1
6694,0,0,1,1,1,2,1,0,2,2,0,2,2,1,1,2,1.3725127108392614,1.0799760524783857,0
6695,1,0,1,1,1,0,0,0,0,0,2,0,0,0,1,2,-0.45866475622326663,-0.42907669305457313,0
6697,0,1,1,0,1,2,2,1,1,1,1,1,1,2,1,1,-1.3035677110532067,1.6101837738818576,0
6698,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.3130576277158912,-0.7553583677644021,1
6699,1,0,1,0,1,2,1,0,0,0,2,2,2,1,0,2,1.1479814137879978,0.7129091684298281,0
6700,0,0,1,1,1,0,0,2,0,2,2,2,0,1,0,0,0.16004370676243765,0.6313387497523708,0
6701,0,0,1,1,1,2,1,0,2,0,0,2,2,0,1,2,1.1130543231355785,0.6721239590910995,0
6702,1,0,1,1,1,0,1,0,0,2,0,2,0,0,0,2,0.6839500665487195,-0.18436543702220148,0
6703,1,1,0,0,1,2,1,0,2,2,0,0,2,0,1,2,1.031557778279935,1.4470429365269433,0
6704,1,0,0,0,1,2,1,0,0,0,2,2,2,0,0,2,1.1928876731982503,-0.7961435771031307,0
6705,0,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,0.8086896760216437,-0.877713995780588,0
6706,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0.3064048485440018,-1.2039956704904167,1
6707,1,1,1,0,1,2,1,0,0,2,0,2,2,0,0,2,1.1878980888193331,0.9984056338009283,1
6708,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0.3363423548175038,-1.2039956704904167,1
6709,1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,-1.3019045162602345,1.6101837738818576,0
6710,1,0,1,1,1,2,0,0,2,2,2,2,2,2,1,2,0.6390438071384664,1.5286133552044003,0
6711,0,0,1,1,1,2,0,0,2,0,2,2,2,2,0,0,0.4793771070131235,0.6721239590910995,0
6712,0,1,1,0,1,2,1,2,0,2,0,2,2,1,1,1,1.4024502171127629,1.4062577271882146,0
6713,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,-1.4915087226590795,0.5497683310749136,0
6714,0,1,0,0,1,0,0,2,2,0,2,2,0,2,1,1,0.17667565469216087,1.2839020991720287,1
6715,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,-1.509803865381775,0.18270144702635607,0
6716,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0.19497079741485634,-1.2447808798291453,1
6717,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,2,-0.6515953522080562,-0.7961435771031307,0
6718,0,0,1,0,1,2,1,2,2,2,2,2,2,2,0,2,1.6718877735742794,1.6101837738818576,0
6719,1,0,1,1,1,0,0,0,0,2,2,2,2,2,1,0,0.2681513683056386,1.4470429365269433,0
6720,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.504814281002858,-0.7145731584256735,0
6721,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,-1.5081406705888027,-0.34750627437711595,0
6722,0,0,0,0,1,2,1,0,0,0,2,0,2,0,1,2,0.8203320395724497,-0.34750627437711595,0
6723,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,-0.48361267811785147,-0.22515064636093007,0
6724,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,-0.48693906770379614,-0.8369287864418593,1
6725,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,0.7438250790957229,1.569398564543129,0
6726,1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,-1.4665608007644946,1.4062577271882146,0
6727,0,0,1,0,1,2,1,0,2,2,2,2,2,2,1,0,1.475630788003545,1.2431168898333003,0
6728,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4815295539012454,-1.285566089167874,0
6729,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,-0.2989980560979237,-1.1632104611516882,0
6730,0,1,0,0,1,0,1,2,2,0,0,0,0,0,1,1,0.476050717427179,0.3050570750425419,1
6731,0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1.0348841678658796,-0.8369287864418593,1
6732,1,0,1,1,1,0,0,2,2,2,0,2,2,2,0,2,0.476050717427179,0.7944795871072853,0
6733,1,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,-1.360116334014266,-0.9184992051193165,0
6734,1,0,0,0,1,2,1,2,2,2,0,2,0,1,0,0,1.2128460107139178,1.4470429365269433,0
6735,0,0,0,0,1,2,1,0,0,0,2,2,2,0,1,2,1.17126614088961,0.8760500057847425,1
6736,0,0,1,1,1,0,0,0,2,0,2,0,0,0,0,3,-0.2790397185822558,-1.1632104611516882,1
6737,0,0,1,0,0,1,0,2,0,2,0,0,0,1,0,3,-0.9792447264236037,0.7944795871072853,0
6738,0,1,0,0,1,0,1,0,0,2,0,0,2,0,1,2,0.6689813134119684,-1.285566089167874,1
6739,1,0,1,0,1,2,0,2,2,2,2,2,0,1,0,0,0.4827034965990684,1.5286133552044003,0
6740,1,0,0,0,0,1,0,2,0,2,0,0,0,1,1,1,-0.9875607003884653,0.42741270305872775,0
6741,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-1.504814281002858,0.7944795871072853,0
6742,0,0,0,0,0,1,0,2,0,2,2,0,2,2,0,3,-0.5002446260475747,-0.8369287864418593,0
6743,0,0,1,1,1,2,0,2,2,0,0,0,2,1,0,0,0.1284430056959634,0.9576204244621997,0
6744,1,0,0,0,1,2,1,0,0,2,0,0,0,0,0,2,0.49933544452879164,0.3866274937199991,0
6745,1,1,1,0,1,0,1,0,0,0,0,2,2,0,1,0,0.8269848187443392,-0.42907669305457313,0
6746,1,0,1,1,0,1,0,2,2,2,0,2,2,1,0,2,-0.18590081017580576,0.7536943777685566,1
6747,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,-1.5131302549677197,-0.22515064636093007,0
6748,1,1,1,0,1,2,1,2,0,2,0,0,2,1,1,0,0.9567140125961805,0.7536943777685566,0
6749,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,2,-0.5152133791843257,-1.1632104611516882,1
6750,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-1.4964983070379965,-1.285566089167874,0
6751,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,-0.32893556237142546,0.10113102834889882,1
6752,1,1,1,1,1,2,0,0,2,2,2,0,2,1,1,0,0.2664881735126664,1.569398564543129,0
6754,0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,-1.3068941006391515,1.487828145865672,0
6755,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.5014878914169132,-0.7553583677644021,0
6756,1,0,1,0,1,0,0,2,0,0,2,0,0,0,0,2,-0.30565083526981285,0.9984056338009283,0
6757,0,0,1,1,1,2,1,2,2,2,2,2,2,2,0,1,1.7500579288439786,1.6101837738818576,0
6758,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.4981615018309686,0.6313387497523708,0
6759,0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,3,0.4660715486693452,-1.1632104611516882,0
6760,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,-1.4715503851434115,-0.062009809006015625,0
6761,1,0,0,0,1,0,0,0,0,2,2,0,2,1,1,3,-0.08610912259746638,0.22348665636508466,1
6762,1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0.9184605323578169,0.18270144702635607,1
6764,1,1,0,0,1,2,0,0,2,2,0,2,2,2,1,0,0.4943458601498745,0.9984056338009283,0
6765,0,1,1,0,1,0,0,2,0,2,2,2,2,2,1,1,0.5009986393217639,1.2023316804945716,0
6766,1,0,1,0,0,1,0,0,0,0,2,0,0,0,1,2,-1.1638593484435318,-1.2039956704904167,0
6767,0,0,0,1,1,0,2,1,1,1,1,1,1,2,1,3,-1.5014878914169132,1.6101837738818576,0
6768,1,0,0,1,0,1,0,2,2,2,2,0,0,0,1,3,-0.6615745209658901,-0.14358022768347287,0
6769,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.6682273001377795,-0.7961435771031307,0
6770,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0.15838051196946543,-1.2039956704904167,1
6771,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,-0.45866475622326663,-0.877713995780588,0
6772,0,0,0,1,0,1,0,2,2,2,2,2,0,2,0,3,-0.39047376971140146,-0.4698619023933018,0
6773,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,0,-1.3368316069126531,-0.551432321070759,0
6774,1,0,0,0,1,2,1,2,0,2,2,2,2,2,1,1,1.5538009432732443,1.161546471155843,1
6775,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,-0.5434876906648552,-0.877713995780588,1
6776,1,0,1,1,1,2,1,0,2,2,2,2,2,0,1,2,1.4989155151051579,0.10113102834889882,0
6777,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4665608007644946,-0.3067210650383873,0
6778,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-1.4865191382801624,-1.285566089167874,1
6779,0,0,0,0,1,2,2,1,1,1,1,1,1,2,1,0,-1.3068941006391515,1.4062577271882146,0
6780,1,0,0,0,0,1,0,0,0,2,0,2,0,0,1,2,-0.8395363638139287,-0.551432321070759,1
6781,1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,-1.330178827740764,0.9576204244621997,1
6782,1,0,1,1,1,2,1,2,2,2,0,2,2,2,1,1,1.4473564765230158,1.6101837738818576,0
6783,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-1.5081406705888027,0.42741270305872775,0
6784,0,0,1,1,1,2,1,2,2,0,0,0,0,0,1,2,0.6723077029979129,0.9168352151234711,0
6785,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,3,-0.2723869394103664,-1.2447808798291453,1
6786,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0.13842217445379726,-0.22515064636093007,0
6787,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0.17501245989918865,-0.7961435771031307,0
6788,0,0,0,0,1,2,1,2,2,2,0,2,2,2,1,3,1.5388321901364936,1.5286133552044003,0
6789,0,0,1,0,1,0,1,2,2,0,2,2,2,1,0,3,1.3658599316673719,-0.7553583677644021,1
6790,0,0,1,1,1,2,1,0,0,0,2,0,2,1,1,0,0.8136792604005604,-0.551432321070759,0
6791,0,0,0,0,1,2,1,2,0,0,0,2,0,0,1,0,0.8053632864356988,-0.5106471117320305,0
6792,1,0,1,1,1,2,1,2,0,2,2,0,0,1,1,1,0.8768806625335088,0.42741270305872775,0
6793,1,0,1,1,1,0,1,2,0,2,0,0,2,0,1,3,0.8469431562600068,-1.1224252518129596,0
6794,0,1,1,0,1,2,1,0,2,0,2,2,2,1,1,0,1.3525543733235932,1.5286133552044003,0
6795,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,-1.5231094237255534,0.3050570750425419,0
6796,1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,-1.4798663591082732,-1.081640042474231,0
6797,1,0,0,0,1,0,1,2,0,2,0,2,2,2,1,2,1.1829085044404164,0.2642718657038133,0
6798,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,2,0.3346791600245316,-1.1632104611516882,1
6799,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,-1.170512127615421,-0.7145731584256735,1
6800,1,0,1,0,0,1,0,0,0,2,0,2,2,0,1,2,-0.48361267811785147,-1.285566089167874,1
6801,0,1,0,0,1,0,1,2,2,0,2,0,0,0,1,0,0.6922660405135811,0.508983121736185,0
6802,0,0,1,0,0,1,0,2,0,2,2,0,2,2,0,2,-0.5667724177664676,1.2839020991720287,1
6803,0,1,1,0,1,2,1,0,2,2,0,0,2,0,0,1,0.9683563761469866,0.9984056338009283,0
